city_ascii,county_name,county_fips,state_id,metfips,metarea
Shirley,Suffolk,36103,NY,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Belle Glade,Palm Beach,12099,FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)"
Wasco,Kern,06029,CA,12540,"Bakersfield, CA (Metropolitan Statistical Area)"
Lake in the Hills,McHenry,17111,IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
Agawam Town,Hampden,25013,MA,44140,"Springfield, MA (Metropolitan Statistical Area)"
East Lake-Orient Park,Hillsborough,12057,FL,45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)"
Burton,Genesee,26049,MI,22420,"Flint, MI (Metropolitan Statistical Area)"
Geneva,Ontario,36069,NY,40380,"Rochester, NY (Metropolitan Statistical Area)"
Fleming Island,Clay,12019,FL,27260,"Jacksonville, FL (Metropolitan Statistical Area)"
Schererville,Lake,18089,IN,16980,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
Independence,Kenton,21117,KY,17140,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)"
West Springfield Town,Hampden,25013,MA,44140,"Springfield, MA (Metropolitan Statistical Area)"
Burlington,Des Moines,19057,IA,NA,NA
Shamokin,Northumberland,42097,PA,NA,NA
New Iberia,Iberia,22045,LA,29180,"Lafayette, LA (Metropolitan Statistical Area)"
Northampton,Hampshire,25015,MA,44140,"Springfield, MA (Metropolitan Statistical Area)"
Englewood,Bergen,34003,NJ,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Austintown,Mahoning,39099,OH,49660,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)"
Crofton,Anne Arundel,24003,MD,12580,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)"
Mehlville,St. Louis,29189,MO,41180,"St. Louis, MO-IL (Metropolitan Statistical Area)"
Zionsville,Boone,18011,IN,26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)"
Pasadena,Anne Arundel,24003,MD,12580,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)"
Winchester,Clark,32003,NV,29820,"Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)"
Vineyard,Sacramento,06067,CA,40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)"
Burbank,Cook,17031,IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
Lumberton,Robeson,37155,NC,NA,NA
Benicia,Solano,06095,CA,46700,"Vallejo, CA (Metropolitan Statistical Area)"
Jacksonville,Pulaski,05119,AR,30780,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)"
Rockledge,Brevard,12009,FL,37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)"
Henderson,Henderson,21101,KY,21780,"Evansville, IN-KY (Metropolitan Statistical Area)"
Graham,Pierce,53053,WA,42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)"
Drexel Hill,Delaware,42045,PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)"
Monterey,Monterey,06053,CA,41500,"Salinas, CA (Metropolitan Statistical Area)"
Newburgh,Orange,36071,NY,39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)"
Converse,Bexar,48029,TX,41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)"
Granite City,Madison,17119,IL,41180,"St. Louis, MO-IL (Metropolitan Statistical Area)"
Saugus,Essex,25009,MA,14460,"Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"
Aberdeen,Brown,46013,SD,NA,NA
Perry Hall,Baltimore,24005,MD,12580,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)"
Yukon,Canadian,40017,OK,36420,"Oklahoma City, OK (Metropolitan Statistical Area)"
South Laurel,Prince George's,24033,MD,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)"
Sonora,Tuolumne,06109,CA,NA,NA
Melrose,Middlesex,25017,MA,14460,"Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"
Wisconsin Rapids,Wood,55141,WI,NA,NA
Galt,Sacramento,06067,CA,40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)"
Hutto,Williamson,48491,TX,12420,"Austin-Round Rock-Georgetown, TX (Metropolitan Statistical Area)"
Forest Hills,Kent,26081,MI,24340,"Grand Rapids-Kentwood, MI (Metropolitan Statistical Area)"
Bixby,Tulsa,40143,OK,46140,"Tulsa, OK (Metropolitan Statistical Area)"
Hobart,Lake,18089,IN,16980,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
Oakdale,Washington,27163,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)"
Mililani Town,Honolulu,15003,HI,46520,"Urban Honolulu, HI (Metropolitan Statistical Area)"
Sunbury,Northumberland,42097,PA,NA,NA
New Smyrna Beach,Volusia,12127,FL,19660,"Deltona-Daytona Beach-Ormond Beach, FL (Metropolitan Statistical Area)"
Tualatin,Washington,41067,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)"
Fridley,Anoka,27003,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)"
East Chicago,Lake,18089,IN,16980,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
Kirkwood,St. Louis,29189,MO,41180,"St. Louis, MO-IL (Metropolitan Statistical Area)"
Sanger,Fresno,06019,CA,23420,"Fresno, CA (Metropolitan Statistical Area)"
Morgan City,St. Mary,22101,LA,NA,NA
Ramsey,Anoka,27003,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)"
Ruston,Lincoln,22061,LA,NA,NA
Jeffersontown,Jefferson,21111,KY,31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)"
Glen Ellyn,DuPage,17043,IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
Isla Vista,Santa Barbara,06083,CA,42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)"
Canon City,Fremont,08043,CO,NA,NA
Monticello,Wright,27171,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)"
Ashtabula,Ashtabula,39007,OH,NA,NA
Danvers,Essex,25009,MA,14460,"Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"
Bridgewater Town,Plymouth,25023,MA,14460,"Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"
Mint Hill,Mecklenburg,37119,NC,16740,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)"
Milton,Norfolk,25021,MA,14460,"Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"
Statesville,Iredell,37097,NC,16740,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)"
Short Pump,Henrico,51087,VA,40060,"Richmond, VA (Metropolitan Statistical Area)"
Gloversville,Fulton,36035,NY,NA,NA
Summerlin South,Clark,32003,NV,29820,"Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)"
Gladstone,Clay,29047,MO,28140,"Kansas City, MO-KS (Metropolitan Statistical Area)"
Fremont,Dodge,31053,NE,NA,NA
Garfield Heights,Cuyahoga,39035,OH,17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)"
Imperial Beach,San Diego,06073,CA,41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)"
Seneca,Oconee,45073,SC,NA,NA
Lansing,Cook,17031,IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
Millville,Cumberland,34011,NJ,47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)"
Monroeville,Allegheny,42003,PA,38300,"Pittsburgh, PA (Metropolitan Statistical Area)"
St. Helens,Columbia,41009,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)"
Paragould,Greene,05055,AR,NA,NA
Bergenfield,Bergen,34003,NJ,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Deer Park,Suffolk,36103,NY,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Horn Lake,DeSoto,28033,MS,32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)"
Oakleaf Plantation,Clay,12019,FL,27260,"Jacksonville, FL (Metropolitan Statistical Area)"
Prior Lake,Scott,27139,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)"
Huntley,McHenry,17111,IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
Maple Valley,King,53033,WA,42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)"
Easton,Northampton,42095,PA,10900,"Allentown-Bethlehem-Easton, PA-NJ (Metropolitan Statistical Area)"
Oak Forest,Cook,17031,IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
Glen Cove,Nassau,36059,NY,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
West Islip,Suffolk,36103,NY,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
West Whittier-Los Nietos,Los Angeles,06037,CA,31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)"
Indiana,Indiana,42063,PA,NA,NA
Shoreview,Ramsey,27123,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)"
Windsor,Sonoma,06097,CA,42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)"
Sterling,Whiteside,17195,IL,NA,NA
Colleyville,Tarrant,48439,TX,19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)"
Wilmette,Cook,17031,IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
Plum,Allegheny,42003,PA,38300,"Pittsburgh, PA (Metropolitan Statistical Area)"
Mount Pleasant,Racine,55101,WI,39540,"Racine, WI (Metropolitan Statistical Area)"
Dodge City,Ford,20057,KS,NA,NA
McHenry,McHenry,17111,IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
Burlington,Middlesex,25017,MA,14460,"Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"
Waterville,Kennebec,23011,ME,NA,NA
Norfolk,Madison,31119,NE,NA,NA
Shaker Heights,Cuyahoga,39035,OH,17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)"
Erie,Boulder,08013,CO,14500,"Boulder, CO (Metropolitan Statistical Area)"
Brownsburg,Hendricks,18063,IN,26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)"
Chaska,Carver,27019,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)"
Shelby,Cleveland,37045,NC,NA,NA
Maywood,Los Angeles,06037,CA,31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)"
Wakefield,Middlesex,25017,MA,14460,"Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"
Maryland Heights,St. Louis,29189,MO,41180,"St. Louis, MO-IL (Metropolitan Statistical Area)"
Magna,Salt Lake,49035,UT,41620,"Salt Lake City, UT (Metropolitan Statistical Area)"
Xenia,Greene,39057,OH,19430,"Dayton-Kettering, OH (Metropolitan Statistical Area)"
Belmont,San Mateo,06081,CA,41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)"
Allen Park,Wayne,26163,MI,19820,"Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)"
Reisterstown,Baltimore,24005,MD,12580,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)"
New Lenox,Will,17197,IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
Hanahan,Berkeley,45015,SC,16700,"Charleston-North Charleston, SC (Metropolitan Statistical Area)"
Kinston,Lenoir,37107,NC,NA,NA
Searcy,White,05145,AR,NA,NA
New London,New London,09011,CT,35980,"Norwich-New London, CT (Metropolitan Statistical Area)"
Dix Hills,Suffolk,36103,NY,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
West Chicago,DuPage,17043,IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
Kiryas Joel,Orange,36071,NY,39100,"Poughkeepsie-Newburgh-Middletown, NY (Metropolitan Statistical Area)"
Lemon Grove,San Diego,06073,CA,41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)"
Lindenhurst,Suffolk,36103,NY,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Immokalee,Collier,12021,FL,34940,"Naples-Marco Island, FL (Metropolitan Statistical Area)"
McDonough,Henry,13151,GA,12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)"
Bayonet Point,Pasco,12101,FL,45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)"
West Linn,Clackamas,41005,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)"
Cortland,Cortland,36023,NY,NA,NA
Lemoore,Kings,06031,CA,25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)"
Alvin,Brazoria,48039,TX,26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)"
Temescal Valley,Riverside,06065,CA,40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)"
Waynesboro,Franklin,42055,PA,16540,"Chambersburg-Waynesboro, PA (Metropolitan Statistical Area)"
Lebanon,Grafton,33009,NH,NA,NA
Thomasville,Davidson,37057,NC,49180,"Winston-Salem, NC (Metropolitan Statistical Area)"
Ilchester,Howard,24027,MD,12580,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)"
Temple Terrace,Hillsborough,12057,FL,45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)"
Lafayette,Contra Costa,06013,CA,41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)"
Norco,Riverside,06065,CA,40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)"
Vernon Hills,Lake,17097,IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
Pearl,Rankin,28121,MS,27140,"Jackson, MS (Metropolitan Statistical Area)"
Marquette,Marquette,26103,MI,NA,NA
Citrus Park,Hillsborough,12057,FL,45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)"
Sedalia,Pettis,29159,MO,NA,NA
Bessemer,Jefferson,01073,AL,13820,"Birmingham-Hoover, AL (Metropolitan Statistical Area)"
Batavia,Kane,17089,IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
Garden City,Wayne,26163,MI,19820,"Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)"
Chanhassen,Carver,27019,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)"
Cabot,Lonoke,05085,AR,30780,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)"
Vicksburg,Warren,28149,MS,NA,NA
University Park,Miami-Dade,12086,FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)"
Brawley,Imperial,06025,CA,20940,"El Centro, CA (Metropolitan Statistical Area)"
Neenah,Winnebago,55139,WI,36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)"
Smithtown,Suffolk,36103,NY,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Snoqualmie,King,53033,WA,42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)"
Holbrook,Suffolk,36103,NY,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Troy,Miami,39109,OH,19430,"Dayton-Kettering, OH (Metropolitan Statistical Area)"
West Odessa,Ector,48135,TX,36220,"Odessa, TX (Metropolitan Statistical Area)"
Hercules,Contra Costa,06013,CA,41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)"
Lake City,Columbia,12023,FL,NA,NA
Lochearn,Baltimore,24005,MD,12580,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)"
Wethersfield,Hartford,09003,CT,25540,"Hartford-East Hartford-Middletown, CT (Metropolitan Statistical Area)"
Paramus,Bergen,34003,NJ,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Greenville,Hunt,48231,TX,19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)"
Okeechobee,Okeechobee,12093,FL,NA,NA
Edgewood,Harford,24025,MD,12580,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)"
Soledad,Monterey,06053,CA,41500,"Salinas, CA (Metropolitan Statistical Area)"
Muscatine,Muscatine,19139,IA,NA,NA
Boone,Watauga,37189,NC,NA,NA
Moscow,Latah,16057,ID,NA,NA
Cliffside Park,Bergen,34003,NJ,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Sebastian,Indian River,12061,FL,42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)"
Northport,Tuscaloosa,01125,AL,46220,"Tuscaloosa, AL (Metropolitan Statistical Area)"
Natchez,Adams,28001,MS,NA,NA
Winchester,Clark,21049,KY,30460,"Lexington-Fayette, KY (Metropolitan Statistical Area)"
Leisure City,Miami-Dade,12086,FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)"
East St. Louis,St. Clair,17163,IL,41180,"St. Louis, MO-IL (Metropolitan Statistical Area)"
Sachse,Dallas,48113,TX,19100,"Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)"
Belmont,Middlesex,25017,MA,14460,"Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"
Paris,Lamar,48277,TX,NA,NA
Haines City,Polk,12105,FL,29460,"Lakeland-Winter Haven, FL (Metropolitan Statistical Area)"
Mason City,Cerro Gordo,19033,IA,NA,NA
Marshalltown,Marshall,19127,IA,NA,NA
Superior,Douglas,55031,WI,20260,"Duluth, MN-WI (Metropolitan Statistical Area)"
Timberwood Park,Bexar,48029,TX,41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)"
Medina,Medina,39103,OH,17460,"Cleveland-Elyria, OH (Metropolitan Statistical Area)"
Conway,Horry,45051,SC,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)"
Barberton,Summit,39153,OH,10420,"Akron, OH (Metropolitan Statistical Area)"
Espanola,Rio Arriba,35039,NM,NA,NA
Rock Springs,Sweetwater,56037,WY,NA,NA
Plainview,Nassau,36059,NY,35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)"
Mercer Island,King,53033,WA,42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)"
Heber,Wasatch,49051,UT,NA,NA
White Bear Lake,Ramsey,27123,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)"
Laurel,Jones,28067,MS,NA,NA
Cave Spring,Roanoke,51161,VA,NA,NA
Woodstock,McHenry,17111,IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
Ewa Gentry,Honolulu,15003,HI,46520,"Urban Honolulu, HI (Metropolitan Statistical Area)"
Green,Summit,39153,OH,10420,"Akron, OH (Metropolitan Statistical Area)"
Decatur,DeKalb,13089,GA,12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)"
Pooler,Chatham,13051,GA,42340,"Savannah, GA (Metropolitan Statistical Area)"
Madison,Madison,28089,MS,27140,"Jackson, MS (Metropolitan Statistical Area)"
Milford,Worcester,25027,MA,49340,"Worcester, MA-CT (Metropolitan Statistical Area)"
Lancaster,Lancaster,45057,SC,16740,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)"
South Bradenton,Manatee,12081,FL,35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)"
Laurel,Prince George's,24033,MD,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)"
Austin,Mower,27099,MN,NA,NA
Lockport,Will,17197,IL,16980,"Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)"
Franklin,Johnson,18081,IN,26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)"
South Salt Lake,Salt Lake,49035,UT,41620,"Salt Lake City, UT (Metropolitan Statistical Area)"
Tarpon Springs,Pinellas,12103,FL,45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)"
Sevierville,Sevier,47155,TN,NA,NA
Bluffton,Beaufort,45013,SC,25940,"Hilton Head Island-Bluffton, SC (Metropolitan Statistical Area)"
Forest Grove,Washington,41067,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)"
Holt,Ingham,26065,MI,29620,"Lansing-East Lansing, MI (Metropolitan Statistical Area)"
South Portland,Cumberland,23005,ME,38860,"Portland-South Portland, ME (Metropolitan Statistical Area)"
Denison,Grayson,48181,TX,43300,"Sherman-Denison, TX (Metropolitan Statistical Area)"
El Cerrito,Contra Costa,06013,CA,41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)"
Owatonna,Steele,27147,MN,NA,NA
Sun City West,Maricopa,04013,AZ,38060,"Phoenix-Mesa-Chandler, AZ (Metropolitan Statistical Area)"
San Lorenzo,Alameda,06001,CA,41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)"
Claremore,Rogers,40131,OK,46140,"Tulsa, OK (Metropolitan Statistical Area)"
Homewood,Jefferson,01073,AL,13820,"Birmingham-Hoover, AL (Metropolitan Statistical Area)"
Dedham,Norfolk,25021,MA,14460,"Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"
Fort Hood,Bell,48027,TX,28660,"Killeen-Temple, TX (Metropolitan Statistical Area)"
Middle River,Baltimore,24005,MD,12580,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)"
Farmington,Davis,49011,UT,36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)"
South Pasadena,Los Angeles,06037,CA,31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)"
Forest City,Rutherford,37161,NC,NA,NA
Salem,Salem,51775,VA,NA,NA
Bainbridge Island,Kitsap,53035,WA,14740,"Bremerton-Silverdale-Port Orchard, WA (Metropolitan Statistical Area)"
Valinda,Los Angeles,06037,CA,31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)"
Caledonia,Racine,55101,WI,39540,"Racine, WI (Metropolitan Statistical Area)"
Champlin,Hennepin,27053,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)"
Coral Terrace,Miami-Dade,12086,FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL (Metropolitan Statistical Area)"
